our_price,competitor_price,rpi,price_gap,days_since_last_purchase,user_loyalty,purchased
15.88,37.47,0.424,-21.59,25,1,1
113.59,55.04,2.064,58.55,15,3,0
138.53,46.27,2.994,92.26,1,7,0
49.21,134.09,0.367,-84.89,6,4,1
130.17,243.36,0.535,-113.2,4,2,1
50.91,63.63,0.8,-12.72,12,8,1
137.51,127.61,1.078,9.9,10,1,0
115.55,227.13,0.509,-111.58,9,9,1
122.69,205.42,0.597,-82.73,5,5,1
12.52,37.28,0.336,-24.76,2,2,1
144.79,427.82,0.338,-283.03,18,4,1
111.73,225.1,0.496,-113.36,29,3,1
52.67,78.77,0.669,-26.11,40,7,1
126.12,205.07,0.615,-78.96,1,6,1
49.41,105.88,0.467,-56.46,18,9,1
132.19,75.91,1.741,56.28,18,4,0
25.76,30.57,0.843,-4.81,41,3,0
108.52,54.61,1.987,53.91,4,7,0
85.7,42.68,2.008,43.01,18,6,0
23.51,19.49,1.207,4.03,1,5,0
43.87,70.63,0.621,-26.77,13,10,1
11.74,28.39,0.413,-16.65,6,7,1
75.63,121.82,0.621,-46.2,20,5,1
52.18,62.91,0.829,-10.74,27,9,1
93.77,48.98,1.914,44.79,6,4,0
51.61,92.17,0.56,-40.56,10,1,1
51.99,53.67,0.969,-1.69,1,10,1
114.05,223.57,0.51,-109.52,7,5,1
16.74,49.19,0.34,-32.45,6,1,1
136.41,81.92,1.665,54.49,2,1,0
129.32,112.86,1.146,16.46,31,1,0
103.49,163.24,0.634,-59.75,2,1,1
93.05,271.27,0.343,-178.22,14,8,0
134.92,321.64,0.419,-186.72,30,2,1
35.95,97.96,0.367,-62.02,34,9,1
21.06,25.29,0.833,-4.23,22,7,1
43.53,129.66,0.336,-86.13,2,3,1
121.24,70.03,1.731,51.21,23,9,0
14.85,6.58,2.257,8.27,4,4,0
91.59,239.07,0.383,-147.48,35,7,1
149.36,418.75,0.357,-269.39,17,3,1
129.8,70.69,1.836,59.11,21,5,0
83.0,50.32,1.649,32.68,1,4,0
18.91,7.37,2.567,11.54,12,6,0
126.39,73.58,1.718,52.81,24,9,0
93.86,81.23,1.155,12.63,27,5,0
26.09,76.16,0.343,-50.07,1,1,1
23.14,48.67,0.475,-25.53,39,5,1
137.35,329.92,0.416,-192.57,1,5,1
103.69,248.39,0.417,-144.7,13,9,1
126.1,220.01,0.573,-93.91,16,8,1
133.06,326.42,0.408,-193.36,1,5,1
90.05,171.87,0.524,-81.82,1,5,1
82.44,94.75,0.87,-12.31,21,2,0
70.26,127.52,0.551,-57.26,6,9,1
54.37,94.63,0.575,-40.26,1,4,1
70.84,178.76,0.396,-107.92,20,7,1
118.34,349.19,0.339,-230.85,26,10,1
94.27,132.9,0.709,-38.63,12,6,1
134.95,318.65,0.424,-183.69,2,5,1
72.07,41.04,1.756,31.04,1,5,0
94.99,227.74,0.417,-132.75,16,7,0
98.38,128.18,0.768,-29.79,11,2,0
92.84,37.72,2.461,55.11,14,9,0
108.37,138.79,0.781,-30.43,23,2,0
43.24,84.26,0.513,-41.02,7,9,1
81.73,50.83,1.608,30.9,1,4,0
24.59,68.73,0.358,-44.14,39,10,1
63.83,32.54,1.962,31.3,11,10,0
78.27,220.03,0.356,-141.75,13,6,1
101.31,223.82,0.453,-122.51,37,1,1
143.07,170.29,0.84,-27.22,37,5,1
94.09,127.5,0.738,-33.4,11,6,1
114.1,262.46,0.435,-148.36,4,9,1
80.88,155.61,0.52,-74.73,81,9,1
98.77,208.75,0.473,-109.98,15,9,0
19.93,26.92,0.74,-6.99,7,3,1
45.61,73.76,0.618,-28.15,11,4,1
60.66,180.32,0.336,-119.66,7,8,1
76.15,66.83,1.139,9.32,30,8,1
16.39,23.41,0.7,-7.02,9,2,1
29.6,32.21,0.919,-2.6,24,8,1
48.75,115.34,0.423,-66.59,25,7,1
146.01,345.01,0.423,-198.99,24,9,1
56.39,61.44,0.918,-5.05,17,5,1
77.49,40.27,1.924,37.21,27,2,0
37.45,12.39,3.022,25.06,6,5,0
95.51,138.88,0.688,-43.37,1,2,1
49.3,69.4,0.71,-20.11,25,5,1
38.98,115.71,0.337,-76.74,9,9,1
82.32,129.12,0.638,-46.8,1,7,1
10.77,10.69,1.008,0.08,1,7,1
11.07,29.97,0.37,-18.89,2,1,1
40.67,66.12,0.615,-25.45,19,9,1
15.14,29.04,0.521,-13.9,17,6,1
25.12,14.03,1.791,11.1,3,7,0
57.44,76.62,0.75,-19.18,26,2,1
122.36,348.66,0.351,-226.3,4,1,1
90.09,170.41,0.529,-80.33,22,4,1
81.77,100.59,0.813,-18.82,9,9,1
51.09,101.63,0.503,-50.54,18,9,1
140.45,387.36,0.363,-246.92,6,3,0
65.58,68.19,0.962,-2.61,5,1,0
22.19,36.93,0.601,-14.73,25,2,1
96.39,278.42,0.346,-182.03,1,9,1
25.94,19.85,1.306,6.08,51,9,1
58.33,130.84,0.446,-72.51,14,1,1
81.04,158.76,0.51,-77.72,7,9,1
132.39,282.67,0.468,-150.28,13,1,1
79.1,98.74,0.801,-19.64,1,10,1
108.32,124.29,0.871,-15.97,10,4,0
148.99,319.95,0.466,-170.95,58,5,1
28.41,25.06,1.134,3.35,3,8,1
48.46,69.45,0.698,-20.99,17,5,1
65.24,52.72,1.238,12.52,7,5,0
69.06,22.27,3.102,46.79,14,4,0
67.54,197.17,0.343,-129.63,3,9,1
137.07,200.88,0.682,-63.82,8,8,1
109.96,320.79,0.343,-210.83,54,9,1
95.11,64.57,1.473,30.54,3,7,0
53.31,100.54,0.53,-47.23,14,7,1
125.33,105.61,1.187,19.72,11,5,0
143.71,349.67,0.411,-205.96,11,10,1
124.97,301.92,0.414,-176.95,13,1,1
10.22,6.17,1.656,4.05,9,6,0
99.1,273.76,0.362,-174.66,1,10,1
17.16,14.16,1.211,2.99,32,6,0
46.07,90.06,0.511,-43.99,24,10,1
18.33,54.29,0.338,-35.96,2,4,1
94.53,253.58,0.373,-159.05,7,2,1
106.12,305.92,0.347,-199.8,20,1,1
26.03,31.89,0.816,-5.86,54,3,0
63.74,37.29,1.709,26.45,42,9,0
73.87,59.73,1.237,14.14,32,1,0
61.67,101.83,0.606,-40.17,2,5,1
26.94,65.79,0.41,-38.84,34,10,1
68.65,48.43,1.418,20.22,29,6,0
115.16,239.69,0.48,-124.52,6,9,1
19.94,23.4,0.852,-3.46,7,1,0
21.23,25.92,0.819,-4.7,8,5,1
59.67,124.54,0.479,-64.87,14,1,1
141.84,221.4,0.641,-79.56,4,2,1
103.6,258.22,0.401,-154.62,1,2,1
105.01,75.71,1.387,29.3,2,5,0
60.67,147.6,0.411,-86.93,8,10,1
93.11,44.08,2.112,49.03,4,4,0
11.42,9.41,1.214,2.01,20,6,0
99.05,205.2,0.483,-106.15,1,5,1
137.86,359.58,0.383,-221.72,34,2,1
95.76,94.06,1.018,1.7,31,9,1
132.32,156.59,0.845,-24.27,33,10,1
111.36,194.9,0.571,-83.54,18,8,1
26.88,23.42,1.148,3.46,1,9,1
136.34,339.51,0.402,-203.17,8,6,1
19.3,46.11,0.419,-26.81,1,5,1
84.76,58.68,1.444,26.08,61,5,0
29.9,46.41,0.644,-16.51,5,2,0
11.64,27.84,0.418,-16.2,12,4,1
69.08,83.65,0.826,-14.56,21,2,0
51.31,103.09,0.498,-51.79,35,2,1
78.04,33.99,2.296,44.05,19,8,0
90.81,176.48,0.515,-85.67,15,4,1
16.12,11.48,1.404,4.64,8,4,0
27.22,69.21,0.393,-41.99,13,7,1
88.21,111.12,0.794,-22.91,1,4,1
58.04,61.54,0.943,-3.49,30,9,1
112.08,288.1,0.389,-176.02,10,9,1
101.32,44.11,2.297,57.21,1,3,0
128.38,176.0,0.729,-47.61,35,6,1
106.95,138.93,0.77,-31.98,9,7,1
70.19,75.03,0.935,-4.84,28,3,0
104.22,287.82,0.362,-183.6,27,4,1
48.55,113.01,0.43,-64.45,23,1,1
52.88,24.99,2.116,27.89,1,9,0
120.46,268.58,0.448,-148.12,3,7,1
72.5,124.97,0.58,-52.47,29,10,1
121.77,332.73,0.366,-210.95,32,7,1
125.14,143.28,0.873,-18.14,8,9,1
130.06,240.64,0.54,-110.58,8,6,1
138.33,228.52,0.605,-90.2,2,8,1
70.34,114.08,0.617,-43.74,48,5,1
54.64,83.68,0.653,-29.04,3,8,1
91.51,78.26,1.169,13.25,2,10,1
61.96,145.02,0.427,-83.06,15,1,1
94.15,142.98,0.658,-48.83,3,3,1
108.78,314.16,0.346,-205.38,39,4,1
106.38,106.82,0.996,-0.44,1,9,1
62.44,133.83,0.467,-71.39,1,8,1
33.36,94.74,0.352,-61.38,9,8,1
70.27,146.97,0.478,-76.69,9,2,1
29.96,79.48,0.377,-49.51,2,7,1
134.61,341.14,0.395,-206.52,9,3,1
58.42,74.33,0.786,-15.91,7,6,1
31.62,60.73,0.521,-29.1,30,4,1
13.56,9.79,1.385,3.77,1,6,0
100.42,175.32,0.573,-74.9,52,4,1
99.17,91.45,1.084,7.72,13,3,0
57.68,133.14,0.433,-75.46,2,2,1
20.04,34.58,0.579,-14.54,1,4,1
67.35,94.98,0.709,-27.63,10,10,1
53.57,54.95,0.975,-1.38,3,2,0
104.8,314.02,0.334,-209.23,5,7,1
94.81,46.8,2.026,48.01,3,1,0
61.04,25.49,2.395,35.55,14,1,0
40.5,35.91,1.128,4.59,11,5,0
148.33,433.39,0.342,-285.07,1,7,1
73.56,216.56,0.34,-143.0,10,1,1
106.36,219.98,0.483,-113.62,21,4,0
29.68,79.43,0.374,-49.75,1,5,1
77.98,68.45,1.139,9.54,30,2,0
13.86,40.52,0.342,-26.66,12,7,1
80.76,55.37,1.459,25.4,42,4,0
144.96,83.07,1.745,61.89,2,8,0
63.79,38.46,1.658,25.33,70,1,1
15.46,28.56,0.541,-13.1,14,10,1
14.33,34.52,0.415,-20.19,11,1,1
64.32,82.97,0.775,-18.65,10,1,0
32.4,95.28,0.34,-62.87,1,4,1
13.27,19.54,0.679,-6.28,39,1,0
115.87,81.83,1.416,34.04,14,5,0
74.19,115.6,0.642,-41.41,1,6,1
50.49,107.72,0.469,-57.23,1,7,1
136.01,346.42,0.393,-210.41,1,8,1
26.26,40.4,0.65,-14.15,13,8,1
143.83,273.67,0.526,-129.84,13,2,1
53.96,55.13,0.979,-1.18,9,4,1
134.38,274.66,0.489,-140.29,5,7,1
94.41,279.66,0.338,-185.25,10,9,1
125.74,54.38,2.312,71.36,10,9,0
147.76,398.02,0.371,-250.25,1,3,1
50.38,91.59,0.55,-41.22,4,7,1
144.56,141.76,1.02,2.79,1,4,1
64.53,185.72,0.347,-121.2,32,9,1
63.97,102.68,0.623,-38.71,18,7,1
57.65,68.93,0.836,-11.28,77,6,1
85.8,67.78,1.266,18.01,5,9,1
31.58,30.32,1.042,1.26,29,7,1
87.52,223.06,0.392,-135.54,12,8,1
85.84,168.15,0.51,-82.31,8,5,1
116.67,322.67,0.362,-206.0,3,4,1
126.71,117.37,1.08,9.34,18,1,0
71.66,44.94,1.595,26.72,32,8,0
52.33,16.56,3.16,35.77,3,6,0
46.31,77.39,0.598,-31.08,2,4,1
37.25,111.57,0.334,-74.32,16,3,1
18.07,39.33,0.459,-21.26,52,5,1
57.94,65.63,0.883,-7.69,19,4,1
47.83,127.6,0.375,-79.77,4,7,1
145.3,350.26,0.415,-204.97,7,6,1
88.08,30.09,2.927,57.99,6,3,0
58.62,146.87,0.399,-88.25,26,10,1
91.27,101.43,0.9,-10.17,20,1,0
29.49,20.76,1.42,8.72,12,7,0
72.17,65.75,1.098,6.42,4,5,0
97.67,152.87,0.639,-55.2,38,1,0
78.45,113.52,0.691,-35.08,14,1,1
66.25,71.55,0.926,-5.3,49,6,0
149.14,114.09,1.307,35.05,12,4,0
133.24,314.19,0.424,-180.95,24,8,1
97.28,289.23,0.336,-191.96,23,2,1
89.71,215.31,0.417,-125.6,5,4,1
96.89,106.49,0.91,-9.6,46,8,1
38.18,36.69,1.041,1.49,1,8,1
65.32,57.98,1.127,7.34,20,5,0
15.52,10.39,1.495,5.14,47,3,0
76.58,136.96,0.559,-60.39,5,4,1
86.02,166.42,0.517,-80.4,14,3,1
41.88,92.35,0.454,-50.47,11,2,1
144.96,309.73,0.468,-164.76,20,4,1
137.32,149.59,0.918,-12.26,28,9,0
111.1,132.41,0.839,-21.31,12,6,1
84.67,181.21,0.467,-96.54,23,4,1
131.8,163.89,0.804,-32.09,5,1,1
28.29,24.73,1.144,3.56,3,7,0
120.67,158.16,0.763,-37.49,7,2,0
27.47,28.43,0.967,-0.95,15,6,0
121.19,65.25,1.857,55.94,2,10,0
48.61,123.53,0.393,-74.92,15,1,1
132.79,345.71,0.384,-212.92,7,7,1
142.17,127.0,1.119,15.17,22,4,1
30.83,14.64,2.106,16.19,1,3,0
74.77,171.6,0.436,-96.82,15,10,1
147.34,128.35,1.148,18.99,14,7,1
77.68,105.82,0.734,-28.14,39,3,0
130.9,61.94,2.113,68.96,17,8,0
92.42,84.19,1.098,8.23,22,4,0
62.55,152.66,0.41,-90.12,32,3,1
50.01,123.62,0.405,-73.61,15,7,1
38.45,33.03,1.164,5.42,4,7,1
116.65,140.79,0.829,-24.14,28,9,1
64.12,42.47,1.51,21.64,19,10,0
81.58,40.81,1.999,40.77,7,7,0
78.93,235.11,0.336,-156.18,17,6,1
90.82,188.0,0.483,-97.19,28,3,1
131.18,231.36,0.567,-100.18,52,4,1
147.3,348.64,0.423,-201.34,42,8,1
67.06,172.23,0.389,-105.17,5,6,1
125.85,311.88,0.404,-186.03,7,9,1
117.03,40.34,2.901,76.7,1,8,0
90.29,72.63,1.243,17.66,3,8,0
143.85,297.51,0.484,-153.66,29,10,1
38.07,50.04,0.761,-11.97,6,10,1
25.3,74.69,0.339,-49.4,13,7,1
129.55,271.62,0.477,-142.07,15,10,1
71.48,206.06,0.347,-134.58,21,1,1
128.58,108.51,1.185,20.07,2,5,1
135.03,355.5,0.38,-220.47,5,7,1
18.74,21.89,0.856,-3.14,8,10,1
133.69,397.29,0.336,-263.6,6,9,1
72.76,52.81,1.378,19.96,56,4,0
81.46,138.0,0.59,-56.54,25,8,1
97.72,238.51,0.41,-140.79,9,1,1
139.69,205.09,0.681,-65.4,29,4,1
12.68,19.82,0.639,-7.15,5,4,1
76.76,227.45,0.337,-150.69,21,2,1
106.28,153.93,0.69,-47.65,3,3,0
111.18,214.69,0.518,-103.51,20,3,1
106.95,47.84,2.236,59.12,8,9,0
28.82,74.18,0.389,-45.36,1,7,1
51.92,106.43,0.488,-54.51,4,2,1
60.22,83.76,0.719,-23.54,7,9,1
122.62,42.14,2.91,80.48,19,8,0
49.03,93.03,0.527,-44.0,1,6,1
39.5,13.2,2.992,26.3,15,6,0
144.04,43.68,3.298,100.36,17,2,0
11.24,22.07,0.509,-10.83,14,3,1
149.69,121.3,1.234,28.39,20,6,0
104.75,85.7,1.222,19.06,2,3,0
125.99,260.01,0.485,-134.03,12,7,1
51.25,22.8,2.247,28.44,39,5,0
12.0,13.76,0.872,-1.75,13,4,0
113.3,79.7,1.422,33.6,13,8,0
126.78,236.63,0.536,-109.85,18,2,1
113.67,237.2,0.479,-123.53,5,3,1
30.0,67.41,0.445,-37.41,16,10,1
115.48,114.22,1.011,1.26,34,4,0
117.65,63.65,1.849,54.0,1,10,0
102.2,52.37,1.951,49.83,28,6,0
117.26,170.09,0.689,-52.84,3,5,1
128.43,366.51,0.35,-238.08,8,5,1
95.9,85.15,1.126,10.75,26,7,0
22.4,22.25,1.007,0.15,24,8,1
78.27,44.8,1.747,33.47,31,6,0
20.87,40.39,0.517,-19.52,39,3,1
67.06,143.21,0.468,-76.15,8,4,1
66.99,136.4,0.491,-69.4,14,1,1
19.24,50.51,0.381,-31.27,6,5,1
58.83,94.92,0.62,-36.09,6,10,1
25.54,16.93,1.508,8.61,7,8,0
123.15,133.18,0.925,-10.02,19,3,0
142.68,297.99,0.479,-155.31,9,10,1
20.12,39.35,0.511,-19.23,23,4,1
143.72,249.16,0.577,-105.45,19,4,1
83.16,178.3,0.466,-95.14,1,6,1
51.94,104.97,0.495,-53.03,13,9,1
20.76,55.63,0.373,-34.87,8,10,1
80.09,150.74,0.531,-70.66,8,3,1
121.23,291.23,0.416,-169.99,23,4,1
108.99,105.89,1.029,3.11,11,6,0
17.03,36.3,0.469,-19.26,30,6,1
20.21,55.28,0.366,-35.08,17,7,1
66.4,89.08,0.745,-22.67,11,1,0
51.34,123.4,0.416,-72.06,19,9,1
42.53,96.0,0.443,-53.46,1,2,1
49.34,22.73,2.171,26.61,1,4,0
122.49,229.06,0.535,-106.57,1,3,1
140.09,91.27,1.535,48.82,8,3,0
66.71,194.26,0.343,-127.54,3,5,1
136.86,340.88,0.401,-204.02,58,7,1
55.01,32.8,1.677,22.21,10,7,0
76.7,48.22,1.591,28.48,15,7,0
41.64,79.34,0.525,-37.69,4,3,1
99.67,122.71,0.812,-23.04,5,9,1
147.06,57.98,2.536,89.08,5,6,0
94.49,166.53,0.567,-72.04,16,10,1
60.09,80.96,0.742,-20.86,8,8,1
100.69,57.69,1.745,43.01,10,1,0
27.21,67.07,0.406,-39.87,12,4,1
134.41,372.42,0.361,-238.0,20,7,1
80.43,188.44,0.427,-108.0,1,9,1
72.91,183.77,0.397,-110.86,21,3,1
92.02,81.39,1.131,10.63,11,6,0
97.47,98.6,0.988,-1.14,15,8,1
20.05,17.3,1.159,2.75,5,3,0
105.57,249.74,0.423,-144.17,7,6,1
43.87,125.44,0.35,-81.57,3,9,1
109.95,245.8,0.447,-135.84,54,9,1
125.15,335.41,0.373,-210.26,9,6,1
122.55,248.11,0.494,-125.56,77,5,1
87.35,117.63,0.743,-30.28,9,1,0
82.82,120.06,0.69,-37.23,3,3,1
30.0,15.1,1.987,14.9,9,3,0
118.55,45.63,2.598,72.92,1,4,1
48.0,104.53,0.459,-56.53,32,5,1
79.54,118.01,0.674,-38.48,23,8,1
49.8,89.19,0.558,-39.39,18,9,1
28.74,51.89,0.554,-23.15,13,7,1
98.14,102.94,0.953,-4.8,12,10,1
17.61,27.9,0.631,-10.3,80,6,1
114.81,180.37,0.637,-65.56,4,3,1
54.46,73.46,0.741,-18.99,21,9,1
10.02,25.21,0.397,-15.19,12,10,1
81.56,123.82,0.659,-42.26,52,1,0
16.56,31.96,0.518,-15.4,24,9,1
48.66,132.26,0.368,-83.6,90,3,1
108.98,287.57,0.379,-178.59,12,9,1
18.78,50.77,0.37,-32.0,3,10,1
127.51,131.21,0.972,-3.7,9,1,0
10.53,4.16,2.535,6.38,17,8,0
44.56,44.77,0.995,-0.22,20,6,1
113.73,119.7,0.95,-5.97,1,9,1
54.28,149.55,0.363,-95.27,9,4,1
24.26,49.81,0.487,-25.55,3,5,1
60.43,31.46,1.921,28.97,29,6,0
47.86,31.85,1.503,16.01,2,9,1
127.98,92.19,1.388,35.79,15,6,0
53.87,107.85,0.499,-53.98,4,9,1
120.45,275.3,0.438,-154.85,6,2,1
134.86,353.48,0.382,-218.62,39,4,1
70.73,200.87,0.352,-130.13,3,3,1
137.39,116.04,1.184,21.35,1,4,0
62.82,71.39,0.88,-8.57,1,1,0
144.97,137.56,1.054,7.41,9,2,0
22.5,28.55,0.788,-6.04,14,4,1
106.18,294.08,0.361,-187.9,5,10,1
79.13,146.62,0.54,-67.49,16,4,1
64.27,147.38,0.436,-83.11,1,5,1
98.58,160.03,0.616,-61.45,27,9,1
108.54,41.02,2.646,67.52,23,1,0
10.61,5.02,2.113,5.59,59,8,0
33.37,58.48,0.571,-25.11,38,3,1
109.83,246.09,0.446,-136.27,6,9,1
103.29,91.04,1.135,12.25,7,8,1
145.25,326.68,0.445,-181.44,19,8,1
116.55,290.06,0.402,-173.51,2,9,1
143.11,202.09,0.708,-58.98,5,4,1
108.36,250.88,0.432,-142.52,1,5,1
51.73,71.95,0.719,-20.22,8,7,1
24.75,52.76,0.469,-28.01,11,2,1
119.46,282.25,0.423,-162.79,3,7,1
100.18,298.36,0.336,-198.18,1,3,1
16.75,20.64,0.811,-3.89,17,6,1
60.41,85.16,0.709,-24.76,1,6,1
143.95,107.56,1.338,36.39,50,6,0
80.06,68.13,1.175,11.93,3,10,0
70.58,153.32,0.46,-82.73,15,2,1
74.08,205.64,0.36,-131.56,7,9,1
39.24,53.58,0.732,-14.34,1,8,1
61.62,48.41,1.273,13.21,8,7,0
61.77,66.08,0.935,-4.31,10,9,1
17.33,26.49,0.654,-9.16,27,4,1
117.46,127.41,0.922,-9.96,18,2,0
68.31,63.57,1.075,4.74,1,4,0
125.11,286.14,0.437,-161.03,3,10,1
129.05,41.45,3.114,87.6,5,3,0
39.68,69.67,0.57,-29.99,1,2,1
102.03,249.28,0.409,-147.25,8,2,1
76.12,77.55,0.982,-1.43,58,8,1
133.22,256.97,0.518,-123.75,10,5,1
40.2,84.67,0.475,-44.47,18,6,1
104.89,216.98,0.483,-112.09,16,8,1
95.09,142.99,0.665,-47.9,26,7,1
51.34,63.45,0.809,-12.1,3,7,1
29.12,74.47,0.391,-45.35,19,7,1
101.23,237.67,0.426,-136.44,29,7,1
113.4,132.39,0.857,-18.98,2,8,1
54.19,31.33,1.73,22.86,5,1,0
100.28,49.52,2.025,50.75,49,3,0
65.32,36.22,1.803,29.1,21,1,0
109.85,205.83,0.534,-95.98,4,8,1
37.89,16.65,2.275,21.24,11,2,0
134.63,162.86,0.827,-28.23,7,7,1
50.24,117.24,0.429,-67.0,9,6,1
61.49,67.32,0.913,-5.83,6,1,0
18.13,42.81,0.424,-24.68,4,6,1
25.61,59.23,0.432,-33.62,15,9,1
82.22,79.24,1.038,2.98,21,3,0
47.46,107.64,0.441,-60.17,28,7,1
126.97,294.44,0.431,-167.47,2,4,1
12.06,16.56,0.728,-4.5,24,1,0
63.07,54.76,1.152,8.32,4,7,1
57.23,97.71,0.586,-40.49,7,1,1
12.71,35.42,0.359,-22.72,32,4,1
27.41,55.56,0.493,-28.15,8,9,1
67.91,52.08,1.304,15.83,3,5,0
79.0,169.33,0.467,-90.33,2,7,1
66.6,96.8,0.688,-30.2,8,7,1
84.33,159.99,0.527,-75.66,20,3,1
93.32,212.95,0.438,-119.63,82,8,1
11.39,19.25,0.592,-7.86,21,1,1
74.97,187.27,0.4,-112.29,29,4,1
144.89,325.98,0.444,-181.09,19,10,1
82.66,162.08,0.51,-79.42,31,4,1
104.86,74.15,1.414,30.71,1,2,0
53.66,137.21,0.391,-83.55,37,6,1
118.36,334.59,0.354,-216.24,7,1,1
118.21,79.18,1.493,39.03,35,3,0
82.98,134.28,0.618,-51.3,1,9,1
146.64,146.5,1.001,0.15,17,10,1
27.58,64.45,0.428,-36.88,18,6,1
12.37,27.82,0.445,-15.45,80,2,1
117.82,80.16,1.47,37.66,20,9,0
123.0,328.17,0.375,-205.16,6,2,1
26.83,21.16,1.268,5.67,11,7,1
47.18,115.72,0.408,-68.54,6,1,1
12.46,19.11,0.652,-6.65,3,5,1
51.06,60.58,0.843,-9.51,3,7,1
118.24,85.99,1.375,32.25,3,3,0
82.51,62.1,1.329,20.42,11,4,0
58.73,122.58,0.479,-63.85,33,5,1
62.04,110.82,0.56,-48.78,34,3,1
10.19,6.42,1.588,3.77,1,6,0
51.97,31.41,1.655,20.57,1,3,0
100.5,49.77,2.019,50.73,3,8,0
146.39,337.89,0.433,-191.5,4,7,1
128.59,285.73,0.45,-157.15,1,1,1
13.3,6.09,2.185,7.21,6,2,0
135.8,246.17,0.552,-110.37,12,4,1
119.65,63.25,1.892,56.4,12,5,0
119.25,326.77,0.365,-207.51,10,10,1
74.12,203.77,0.364,-129.65,5,4,1
65.72,143.61,0.458,-77.89,17,4,1
52.41,146.78,0.357,-94.37,24,9,1
19.2,47.82,0.401,-28.62,5,4,1
41.95,106.44,0.394,-64.48,1,4,1
44.52,81.85,0.544,-37.32,4,4,1
77.77,87.6,0.888,-9.83,2,2,0
114.64,101.81,1.126,12.83,8,8,1
76.33,90.34,0.845,-14.0,2,4,1
18.1,36.14,0.501,-18.04,8,5,1
144.09,110.4,1.305,33.69,3,8,0
141.98,141.74,1.002,0.24,18,4,0
119.93,187.54,0.639,-67.61,1,5,1
148.79,138.26,1.076,10.53,11,5,0
86.23,162.91,0.529,-76.69,2,6,1
144.79,404.33,0.358,-259.54,1,7,1
20.58,47.75,0.431,-27.17,28,3,1
61.2,128.47,0.476,-67.28,15,10,1
41.55,77.84,0.534,-36.29,1,3,1
37.42,60.52,0.618,-23.1,15,9,1
29.71,23.88,1.244,5.83,13,1,0
97.14,263.8,0.368,-166.66,8,10,1
119.39,115.93,1.03,3.46,7,8,0
90.96,49.71,1.83,41.25,30,10,0
30.57,71.09,0.43,-40.51,3,3,1
123.56,95.65,1.292,27.9,7,5,0
99.03,129.15,0.767,-30.12,5,3,1
64.34,24.22,2.657,40.13,20,10,1
104.38,69.94,1.492,34.44,34,1,0
46.39,35.61,1.303,10.78,26,10,0
58.33,26.07,2.238,32.26,22,5,0
138.45,287.0,0.482,-148.55,60,8,1
50.67,129.71,0.391,-79.04,16,5,1
75.8,99.14,0.765,-23.34,19,4,1
134.62,358.27,0.376,-223.65,56,9,0
109.08,95.56,1.142,13.52,1,1,0
18.71,22.05,0.848,-3.34,14,5,1
30.62,21.65,1.414,8.97,18,1,0
11.1,21.92,0.506,-10.83,34,6,1
98.33,140.97,0.698,-42.64,30,10,1
72.67,142.14,0.511,-69.47,25,9,1
28.8,67.86,0.424,-39.07,40,2,1
144.11,255.57,0.564,-111.46,10,4,1
84.15,167.85,0.501,-83.7,1,8,1
43.87,123.93,0.354,-80.06,1,3,1
80.08,88.69,0.903,-8.61,11,7,1
105.15,133.51,0.788,-28.36,7,7,1
20.67,46.26,0.447,-25.59,8,2,1
48.46,94.52,0.513,-46.06,7,10,1
122.98,96.17,1.279,26.8,34,4,0
74.35,97.82,0.76,-23.47,6,1,0
86.52,135.25,0.64,-48.73,27,8,1
70.59,101.12,0.698,-30.52,32,10,1
16.15,12.62,1.28,3.53,9,10,1
33.2,92.84,0.358,-59.63,8,9,0
72.38,170.68,0.424,-98.31,20,1,1
39.29,62.84,0.625,-23.56,17,7,1
17.0,36.31,0.468,-19.31,5,1,1
128.11,348.8,0.367,-220.69,1,1,1
147.37,98.39,1.498,48.97,4,9,0
121.04,118.14,1.025,2.9,1,10,1
129.53,228.66,0.566,-99.13,4,10,1
43.88,107.82,0.407,-63.94,4,6,1
144.49,57.49,2.513,87.0,14,1,0
37.57,111.09,0.338,-73.52,43,7,1
143.2,218.85,0.654,-75.65,16,3,1
149.27,189.57,0.787,-40.29,36,10,1
109.64,119.55,0.917,-9.91,21,4,0
147.36,113.58,1.297,33.78,18,4,0
89.74,218.71,0.41,-128.97,7,8,1
46.34,133.43,0.347,-87.09,5,1,1
71.18,100.85,0.706,-29.67,26,8,1
93.1,267.34,0.348,-174.24,33,9,1
20.23,51.07,0.396,-30.84,8,7,1
97.13,155.29,0.625,-58.16,1,1,1
147.36,312.39,0.472,-165.03,22,7,1
36.62,53.99,0.678,-17.37,4,6,1
120.96,218.77,0.553,-97.81,1,5,1
137.11,62.62,2.19,74.49,22,5,0
142.12,309.81,0.459,-167.69,10,1,1
144.42,63.92,2.259,80.5,16,6,0
83.0,208.02,0.399,-125.02,34,4,1
146.82,371.07,0.396,-224.25,10,1,1
116.02,109.07,1.064,6.95,9,8,1
32.63,38.31,0.852,-5.67,4,8,1
76.77,122.79,0.625,-46.02,5,4,1
110.57,211.29,0.523,-100.72,22,7,1
44.63,48.01,0.929,-3.39,8,3,0
99.69,189.38,0.526,-89.69,2,8,1
103.32,114.07,0.906,-10.75,1,7,1
32.78,14.74,2.223,18.03,8,5,0
89.11,27.34,3.259,61.77,8,5,0
118.03,67.64,1.745,50.39,14,9,1
79.85,194.75,0.41,-114.9,8,6,0
